95,,0,0,0,0,0,0,,11,21819,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
96,,0,0,0,0,0,0,,11,21783,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
97,,0,0,0,0,0,0,,11,22115,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
98,,0,0,0,0,0,0,,11,22116,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
99,,0,0,0,0,0,0,,11,22117,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
100,,0,0,0,0,0,0,,11,22118,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
101,,0,0,0,0,0,0,,11,22119,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
102,,0,0,0,0,0,0,,11,20157,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
103,,0,0,0,0,0,0,,11,20158,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
104,,0,0,0,0,0,0,,11,20144,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
105,,0,0,0,0,0,0,,11,20145,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
106,,0,0,0,0,0,0,,7,7,8,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
107,,0,0,0,0,0,0,,7,7,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
108,,0,0,0,0,0,0,,7,9,10,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
109,,0,0,0,0,0,0,,7,9,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
110,,0,0,0,0,0,0,,7,11,12,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
111,,0,0,0,0,0,0,,7,11,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
112,,0,0,0,0,0,0,,1005,0,8,49,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
113,,0,0,0,0,0,0,,1005,0,9,49,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,100,,2,,0,,0,,0
114,,0,0,0,0,0,0,,10,3373,22614,0,,10,3367,22534,0,,10,3369,22777,0,,10,3371,22857,0,,10,3375,22694,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
115,,0,0,0,0,0,0,,10,3363,22615,0,,10,3357,22535,0,,10,3359,22778,0,,10,3361,22858,0,,10,3365,22695,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
116,,0,0,0,0,0,0,,10,3353,22616,0,,10,3347,22536,0,,10,3349,22779,0,,10,3351,22859,0,,10,3355,22696,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
117,,0,0,0,0,0,0,,10,3343,22617,0,,10,3337,22537,0,,10,3339,22780,0,,10,3341,22860,0,,10,3345,22697,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
118,,0,0,0,0,0,0,,10,3374,22618,0,,10,3368,22538,0,,10,3370,22781,0,,10,3372,22861,0,,10,3376,22698,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
119,,0,0,0,0,0,0,,10,3364,22619,0,,10,3358,22539,0,,10,3360,22782,0,,10,3362,22862,0,,10,3366,22699,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
120,,0,0,0,0,0,0,,10,3354,22620,0,,10,3348,22540,0,,10,3350,22783,0,,10,3352,22863,0,,10,3356,22700,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
121,,0,0,0,0,0,0,,10,3344,22621,0,,10,3338,22541,0,,10,3340,22784,0,,10,3342,22864,0,,10,3346,22701,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
122,,0,0,0,0,0,0,,10,2987,20160,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
123,,0,0,0,0,0,0,,10,2975,20147,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
124,,0,0,0,0,0,0,,10,2988,20161,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
125,,0,0,0,0,0,0,,10,2976,20148,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
126,,0,0,0,0,0,0,,10,2989,20162,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
127,,0,0,0,0,0,0,,10,2977,20149,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
128,,0,0,0,0,0,0,,10,2990,20163,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,100,,2,,0,,0,,0
129,,0,0,0,0,0,0,,10,2978,20150,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,100,,2,,0,,0,,0
130,,0,0,0,0,0,0,,1002,2912,14065,99,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,100,,2,,0,,0,,0
131,,0,0,0,0,0,0,,1002,2917,19252,99,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
132,,0,0,0,0,0,0,,10,2407,17354,0,,10,2359,17350,0,,10,2395,17353,0,,10,2437,17356,0,,10,2371,17351,0,,10,2383,17352,0,,10,2425,17355,0,,10,2449,17357,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
133,,0,0,0,0,0,0,,10,2408,17394,0,,10,2360,17390,0,,10,2396,17393,0,,10,2438,17396,0,,10,2372,17391,0,,10,2384,17392,0,,10,2426,17395,0,,10,2450,17397,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
134,,0,0,0,0,0,0,,10,2409,17434,0,,10,2361,17430,0,,10,2397,17433,0,,10,2439,17436,0,,10,2373,17431,0,,10,2385,17432,0,,10,2427,17435,0,,10,2451,17437,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
135,,0,0,0,0,0,0,,10,2410,17474,0,,10,2362,17470,0,,10,2398,17473,0,,10,2440,17476,0,,10,2374,17471,0,,10,2386,17472,0,,10,2428,17475,0,,10,2452,17477,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
136,,0,0,0,0,0,0,,10,2411,17514,0,,10,2363,17510,0,,10,2399,17513,0,,10,2441,17516,0,,10,2375,17511,0,,10,2387,17512,0,,10,2429,17515,0,,10,2453,17517,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
137,,0,0,0,0,0,0,,10,2412,17554,0,,10,2364,17550,0,,10,2400,17553,0,,10,2442,17556,0,,10,2376,17551,0,,10,2388,17552,0,,10,2430,17555,0,,10,2454,17557,0,,0,0,0,0,,0,0,0,0,,100,,2,,0,,0,,0
138,,0,0,0,0,0,0,,3,1,5000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
139,,0,0,0,0,0,0,,3,1,10000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
140,,0,0,0,0,0,0,,3,1,20000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
141,,0,0,0,0,0,0,,3,1,30000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
142,,0,0,0,0,0,0,,3,1,40000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
143,,0,0,0,0,0,0,,3,1,50000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
144,,0,0,0,0,0,0,,3,1,60000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
145,,0,0,0,0,0,0,,3,1,70000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
146,,0,0,0,0,0,0,,3,1,80000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
147,,0,0,0,0,0,0,,3,1,100000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
148,,0,0,0,0,0,0,,3,3,5000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
149,,0,0,0,0,0,0,,3,3,10000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
150,,0,0,0,0,0,0,,3,3,20000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
151,,0,0,0,0,0,0,,3,3,30000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
152,,0,0,0,0,0,0,,3,3,40000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
153,,0,0,0,0,0,0,,3,3,50000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
154,,0,0,0,0,0,0,,3,3,60000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
155,,0,0,0,0,0,0,,3,3,70000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
156,,0,0,0,0,0,0,,3,3,80000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
157,,0,0,0,0,0,0,,3,3,100000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
158,,0,0,0,0,0,0,,3,2,5000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
159,,0,0,0,0,0,0,,3,2,10000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
160,,0,0,0,0,0,0,,3,2,20000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
161,,0,0,0,0,0,0,,3,2,30000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
162,,0,0,0,0,0,0,,3,2,40000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
163,,0,0,0,0,0,0,,3,2,50000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
164,,0,0,0,0,0,0,,3,2,60000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
165,,0,0,0,0,0,0,,3,2,70000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
166,,0,0,0,0,0,0,,3,2,80000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
167,,0,0,0,0,0,0,,3,2,100000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
168,,0,0,0,0,0,0,,3,4,5000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
169,,0,0,0,0,0,0,,3,4,10000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
170,,0,0,0,0,0,0,,3,4,20000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
171,,0,0,0,0,0,0,,3,4,30000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
172,,0,0,0,0,0,0,,3,4,40000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
173,,0,0,0,0,0,0,,3,4,50000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
174,,0,0,0,0,0,0,,3,4,60000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
175,,0,0,0,0,0,0,,3,4,70000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
176,,0,0,0,0,0,0,,3,4,80000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
177,,0,0,0,0,0,0,,3,4,100000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
178,,0,0,0,0,0,0,,3,0,5000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
179,,0,0,0,0,0,0,,3,0,10000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
180,,0,0,0,0,0,0,,3,0,20000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
181,,0,0,0,0,0,0,,3,0,30000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
182,,0,0,0,0,0,0,,3,0,40000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
183,,0,0,0,0,0,0,,3,0,50000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
184,,0,0,0,0,0,0,,3,0,60000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
185,,0,0,0,0,0,0,,3,0,70000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
186,,0,0,0,0,0,0,,3,0,80000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
187,,0,0,0,0,0,0,,3,0,100000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
188,,0,0,0,0,0,0,,3,13,5000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
189,,0,0,0,0,0,0,,3,13,10000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
190,,0,0,0,0,0,0,,3,13,20000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
191,,0,0,0,0,0,0,,3,13,30000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
192,,0,0,0,0,0,0,,3,13,40000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
193,,0,0,0,0,0,0,,3,13,50000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
194,,0,0,0,0,0,0,,3,13,60000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
195,,0,0,0,0,0,0,,3,13,70000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
196,,0,0,0,0,0,0,,3,13,80000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
197,,0,0,0,0,0,0,,3,13,100000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
198,,0,0,0,0,0,0,,3,14,5000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
199,,0,0,0,0,0,0,,3,14,10000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,5,,1,,0,,0,,0
200,,0,0,0,0,0,0,,3,14,20000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
201,,0,0,0,0,0,0,,3,14,30000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,,1,,0,,0,,0
202,,0,0,0,0,0,0,,3,14,40000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
203,,0,0,0,0,0,0,,3,14,50000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30,,1,,0,,0,,0
204,,0,0,0,0,0,0,,3,14,60000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
205,,0,0,0,0,0,0,,3,14,70000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
206,,0,0,0,0,0,0,,3,14,80000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
207,,0,0,0,0,0,0,,3,14,100000000,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,50,,1,,0,,0,,0
